PULocationID,PUTimeDate,PUTimeBin,PUNum
233,2018-05-01 00:00:00,5760,24
233,2018-05-01 00:30:00,5761,14
233,2018-05-01 01:00:00,5762,15
233,2018-05-01 01:30:00,5763,15
233,2018-05-01 02:00:00,5764,5
233,2018-05-01 02:30:00,5765,6
233,2018-05-01 03:00:00,5766,0
233,2018-05-01 03:30:00,5767,1
233,2018-05-01 04:00:00,5768,9
233,2018-05-01 04:30:00,5769,6
233,2018-05-01 05:00:00,5770,19
233,2018-05-01 05:30:00,5771,24
233,2018-05-01 06:00:00,5772,43
233,2018-05-01 06:30:00,5773,54
233,2018-05-01 07:00:00,5774,84
233,2018-05-01 07:30:00,5775,101
233,2018-05-01 08:00:00,5776,116
233,2018-05-01 08:30:00,5777,143
233,2018-05-01 09:00:00,5778,116
233,2018-05-01 09:30:00,5779,104
233,2018-05-01 10:00:00,5780,116
233,2018-05-01 10:30:00,5781,85
233,2018-05-01 11:00:00,5782,104
233,2018-05-01 11:30:00,5783,109
233,2018-05-01 12:00:00,5784,91
233,2018-05-01 12:30:00,5785,97
233,2018-05-01 13:00:00,5786,111
233,2018-05-01 13:30:00,5787,120
233,2018-05-01 14:00:00,5788,116
233,2018-05-01 14:30:00,5789,91
233,2018-05-01 15:00:00,5790,121
233,2018-05-01 15:30:00,5791,110
233,2018-05-01 16:00:00,5792,118
233,2018-05-01 16:30:00,5793,81
233,2018-05-01 17:00:00,5794,143
233,2018-05-01 17:30:00,5795,152
233,2018-05-01 18:00:00,5796,146
233,2018-05-01 18:30:00,5797,132
233,2018-05-01 19:00:00,5798,137
233,2018-05-01 19:30:00,5799,145
233,2018-05-01 20:00:00,5800,150
233,2018-05-01 20:30:00,5801,110
233,2018-05-01 21:00:00,5802,148
233,2018-05-01 21:30:00,5803,121
233,2018-05-01 22:00:00,5804,83
233,2018-05-01 22:30:00,5805,78
233,2018-05-01 23:00:00,5806,77
233,2018-05-01 23:30:00,5807,32
233,2018-05-02 00:00:00,5808,33
233,2018-05-02 00:30:00,5809,27
233,2018-05-02 01:00:00,5810,27
233,2018-05-02 01:30:00,5811,15
233,2018-05-02 02:00:00,5812,15
233,2018-05-02 02:30:00,5813,11
233,2018-05-02 03:00:00,5814,5
233,2018-05-02 03:30:00,5815,4
233,2018-05-02 04:00:00,5816,4
233,2018-05-02 04:30:00,5817,6
233,2018-05-02 05:00:00,5818,16
233,2018-05-02 05:30:00,5819,33
233,2018-05-02 06:00:00,5820,30
233,2018-05-02 06:30:00,5821,65
233,2018-05-02 07:00:00,5822,91
233,2018-05-02 07:30:00,5823,117
233,2018-05-02 08:00:00,5824,121
233,2018-05-02 08:30:00,5825,140
233,2018-05-02 09:00:00,5826,135
233,2018-05-02 09:30:00,5827,143
233,2018-05-02 10:00:00,5828,116
233,2018-05-02 10:30:00,5829,106
233,2018-05-02 11:00:00,5830,102
233,2018-05-02 11:30:00,5831,97
233,2018-05-02 12:00:00,5832,117
233,2018-05-02 12:30:00,5833,135
233,2018-05-02 13:00:00,5834,143
233,2018-05-02 13:30:00,5835,146
233,2018-05-02 14:00:00,5836,108
233,2018-05-02 14:30:00,5837,136
233,2018-05-02 15:00:00,5838,137
233,2018-05-02 15:30:00,5839,116
233,2018-05-02 16:00:00,5840,120
233,2018-05-02 16:30:00,5841,119
233,2018-05-02 17:00:00,5842,187
233,2018-05-02 17:30:00,5843,197
233,2018-05-02 18:00:00,5844,172
233,2018-05-02 18:30:00,5845,130
233,2018-05-02 19:00:00,5846,152
