PULocationID,PUTimeDate,PUTimeBin,PUNum
151,2018-01-01 00:00:00,0,77
151,2018-01-01 00:30:00,1,144
151,2018-01-01 01:00:00,2,125
151,2018-01-01 01:30:00,3,99
151,2018-01-01 02:00:00,4,76
151,2018-01-01 02:30:00,5,54
151,2018-01-01 03:00:00,6,32
151,2018-01-01 03:30:00,7,24
151,2018-01-01 04:00:00,8,23
151,2018-01-01 04:30:00,9,20
151,2018-01-01 05:00:00,10,12
151,2018-01-01 05:30:00,11,5
151,2018-01-01 06:00:00,12,13
151,2018-01-01 06:30:00,13,17
151,2018-01-01 07:00:00,14,18
151,2018-01-01 07:30:00,15,17
151,2018-01-01 08:00:00,16,18
151,2018-01-01 08:30:00,17,30
151,2018-01-01 09:00:00,18,30
151,2018-01-01 09:30:00,19,40
151,2018-01-01 10:00:00,20,42
151,2018-01-01 10:30:00,21,39
151,2018-01-01 11:00:00,22,52
151,2018-01-01 11:30:00,23,66
151,2018-01-01 12:00:00,24,44
151,2018-01-01 12:30:00,25,55
151,2018-01-01 13:00:00,26,75
151,2018-01-01 13:30:00,27,66
151,2018-01-01 14:00:00,28,60
151,2018-01-01 14:30:00,29,61
151,2018-01-01 15:00:00,30,63
151,2018-01-01 15:30:00,31,74
151,2018-01-01 16:00:00,32,67
151,2018-01-01 16:30:00,33,61
151,2018-01-01 17:00:00,34,85
151,2018-01-01 17:30:00,35,80
151,2018-01-01 18:00:00,36,64
151,2018-01-01 18:30:00,37,70
151,2018-01-01 19:00:00,38,60
151,2018-01-01 19:30:00,39,66
151,2018-01-01 20:00:00,40,30
151,2018-01-01 20:30:00,41,33
151,2018-01-01 21:00:00,42,13
151,2018-01-01 21:30:00,43,18
151,2018-01-01 22:00:00,44,25
151,2018-01-01 22:30:00,45,19
151,2018-01-01 23:00:00,46,12
151,2018-01-01 23:30:00,47,10
151,2018-01-02 00:00:00,48,5
151,2018-01-02 00:30:00,49,5
151,2018-01-02 01:00:00,50,2
151,2018-01-02 01:30:00,51,4
151,2018-01-02 02:00:00,52,2
151,2018-01-02 02:30:00,53,4
151,2018-01-02 03:00:00,54,4
151,2018-01-02 03:30:00,55,4
151,2018-01-02 04:00:00,56,2
151,2018-01-02 04:30:00,57,11
151,2018-01-02 05:00:00,58,12
151,2018-01-02 05:30:00,59,18
151,2018-01-02 06:00:00,60,27
151,2018-01-02 06:30:00,61,56
151,2018-01-02 07:00:00,62,53
151,2018-01-02 07:30:00,63,66
151,2018-01-02 08:00:00,64,70
151,2018-01-02 08:30:00,65,81
151,2018-01-02 09:00:00,66,63
151,2018-01-02 09:30:00,67,88
151,2018-01-02 10:00:00,68,74
151,2018-01-02 10:30:00,69,55
151,2018-01-02 11:00:00,70,56
151,2018-01-02 11:30:00,71,70
151,2018-01-02 12:00:00,72,56
151,2018-01-02 12:30:00,73,66
151,2018-01-02 13:00:00,74,71
151,2018-01-02 13:30:00,75,70
151,2018-01-02 14:00:00,76,64
151,2018-01-02 14:30:00,77,70
151,2018-01-02 15:00:00,78,70
151,2018-01-02 15:30:00,79,69
151,2018-01-02 16:00:00,80,66
151,2018-01-02 16:30:00,81,57
151,2018-01-02 17:00:00,82,63
151,2018-01-02 17:30:00,83,73
151,2018-01-02 18:00:00,84,81
151,2018-01-02 18:30:00,85,86
151,2018-01-02 19:00:00,86,71
151,2018-01-02 19:30:00,87,49
151,2018-01-02 20:00:00,88,49
151,2018-01-02 20:30:00,89,40
151,2018-01-02 21:00:00,90,33
151,2018-01-02 21:30:00,91,28
151,2018-01-02 22:00:00,92,27
151,2018-01-02 22:30:00,93,14
151,2018-01-02 23:00:00,94,16
151,2018-01-02 23:30:00,95,16
151,2018-01-03 00:00:00,96,15
151,2018-01-03 00:30:00,97,11
151,2018-01-03 01:00:00,98,5
151,2018-01-03 01:30:00,99,4
151,2018-01-03 02:00:00,100,6
151,2018-01-03 02:30:00,101,3
151,2018-01-03 03:00:00,102,2
151,2018-01-03 03:30:00,103,3
151,2018-01-03 04:00:00,104,4
151,2018-01-03 04:30:00,105,6
151,2018-01-03 05:00:00,106,15
151,2018-01-03 05:30:00,107,21
151,2018-01-03 06:00:00,108,32
151,2018-01-03 06:30:00,109,46
151,2018-01-03 07:00:00,110,63
151,2018-01-03 07:30:00,111,84
151,2018-01-03 08:00:00,112,95
151,2018-01-03 08:30:00,113,95
151,2018-01-03 09:00:00,114,94
151,2018-01-03 09:30:00,115,86
151,2018-01-03 10:00:00,116,67
151,2018-01-03 10:30:00,117,65
151,2018-01-03 11:00:00,118,78
151,2018-01-03 11:30:00,119,78
151,2018-01-03 12:00:00,120,67
151,2018-01-03 12:30:00,121,60
151,2018-01-03 13:00:00,122,66
151,2018-01-03 13:30:00,123,70
151,2018-01-03 14:00:00,124,85
151,2018-01-03 14:30:00,125,65
151,2018-01-03 15:00:00,126,72
151,2018-01-03 15:30:00,127,81
151,2018-01-03 16:00:00,128,80
151,2018-01-03 16:30:00,129,73
151,2018-01-03 17:00:00,130,80
151,2018-01-03 17:30:00,131,81
151,2018-01-03 18:00:00,132,83
151,2018-01-03 18:30:00,133,88
151,2018-01-03 19:00:00,134,63
151,2018-01-03 19:30:00,135,64
151,2018-01-03 20:00:00,136,59
151,2018-01-03 20:30:00,137,45
151,2018-01-03 21:00:00,138,53
151,2018-01-03 21:30:00,139,46
151,2018-01-03 22:00:00,140,38
151,2018-01-03 22:30:00,141,38
151,2018-01-03 23:00:00,142,30
151,2018-01-03 23:30:00,143,10
151,2018-01-04 00:00:00,144,14
151,2018-01-04 00:30:00,145,9
151,2018-01-04 01:00:00,146,6
151,2018-01-04 01:30:00,147,10
151,2018-01-04 02:00:00,148,2
151,2018-01-04 02:30:00,149,5
151,2018-01-04 03:00:00,150,7
151,2018-01-04 03:30:00,151,3
151,2018-01-04 04:00:00,152,8
151,2018-01-04 04:30:00,153,12
151,2018-01-04 05:00:00,154,8
151,2018-01-04 05:30:00,155,11
151,2018-01-04 06:00:00,156,19
151,2018-01-04 06:30:00,157,30
151,2018-01-04 07:00:00,158,29
151,2018-01-04 07:30:00,159,29
151,2018-01-04 08:00:00,160,30
151,2018-01-04 08:30:00,161,39
151,2018-01-04 09:00:00,162,34
151,2018-01-04 09:30:00,163,18
151,2018-01-04 10:00:00,164,22
151,2018-01-04 10:30:00,165,20
151,2018-01-04 11:00:00,166,26
151,2018-01-04 11:30:00,167,17
151,2018-01-04 12:00:00,168,17
151,2018-01-04 12:30:00,169,16
151,2018-01-04 13:00:00,170,13
151,2018-01-04 13:30:00,171,11
151,2018-01-04 14:00:00,172,18
151,2018-01-04 14:30:00,173,15
151,2018-01-04 15:00:00,174,9
151,2018-01-04 15:30:00,175,13
151,2018-01-04 16:00:00,176,7
151,2018-01-04 16:30:00,177,21
151,2018-01-04 17:00:00,178,14
151,2018-01-04 17:30:00,179,25
151,2018-01-04 18:00:00,180,33
151,2018-01-04 18:30:00,181,32
151,2018-01-04 19:00:00,182,19
151,2018-01-04 19:30:00,183,22
151,2018-01-04 20:00:00,184,26
151,2018-01-04 20:30:00,185,26
151,2018-01-04 21:00:00,186,15
151,2018-01-04 21:30:00,187,19
151,2018-01-04 22:00:00,188,19
151,2018-01-04 22:30:00,189,16
151,2018-01-04 23:00:00,190,10
151,2018-01-04 23:30:00,191,9
151,2018-01-05 00:00:00,192,8
151,2018-01-05 00:30:00,193,4
151,2018-01-05 01:00:00,194,5
151,2018-01-05 01:30:00,195,5
151,2018-01-05 02:00:00,196,7
151,2018-01-05 02:30:00,197,6
151,2018-01-05 03:00:00,198,2
151,2018-01-05 03:30:00,199,2
151,2018-01-05 04:00:00,200,2
151,2018-01-05 04:30:00,201,4
151,2018-01-05 05:00:00,202,18
151,2018-01-05 05:30:00,203,14
151,2018-01-05 06:00:00,204,19
151,2018-01-05 06:30:00,205,38
151,2018-01-05 07:00:00,206,59
151,2018-01-05 07:30:00,207,87
151,2018-01-05 08:00:00,208,102
