PULocationID,PUTimeDate,PUTimeBin,PUNum
263,2018-03-01 00:00:00,2832,48
263,2018-03-01 00:30:00,2833,38
263,2018-03-01 01:00:00,2834,25
263,2018-03-01 01:30:00,2835,21
263,2018-03-01 02:00:00,2836,15
263,2018-03-01 02:30:00,2837,8
263,2018-03-01 03:00:00,2838,11
263,2018-03-01 03:30:00,2839,19
263,2018-03-01 04:00:00,2840,18
263,2018-03-01 04:30:00,2841,15
263,2018-03-01 05:00:00,2842,22
263,2018-03-01 05:30:00,2843,59
263,2018-03-01 06:00:00,2844,77
263,2018-03-01 06:30:00,2845,160
263,2018-03-01 07:00:00,2846,172
263,2018-03-01 07:30:00,2847,253
263,2018-03-01 08:00:00,2848,219
263,2018-03-01 08:30:00,2849,202
263,2018-03-01 09:00:00,2850,206
263,2018-03-01 09:30:00,2851,171
263,2018-03-01 10:00:00,2852,142
263,2018-03-01 10:30:00,2853,113
263,2018-03-01 11:00:00,2854,120
263,2018-03-01 11:30:00,2855,141
263,2018-03-01 12:00:00,2856,141
263,2018-03-01 12:30:00,2857,126
263,2018-03-01 13:00:00,2858,125
263,2018-03-01 13:30:00,2859,129
263,2018-03-01 14:00:00,2860,112
263,2018-03-01 14:30:00,2861,153
263,2018-03-01 15:00:00,2862,153
263,2018-03-01 15:30:00,2863,136
263,2018-03-01 16:00:00,2864,141
263,2018-03-01 16:30:00,2865,129
263,2018-03-01 17:00:00,2866,135
263,2018-03-01 17:30:00,2867,151
263,2018-03-01 18:00:00,2868,174
263,2018-03-01 18:30:00,2869,163
263,2018-03-01 19:00:00,2870,155
263,2018-03-01 19:30:00,2871,157
263,2018-03-01 20:00:00,2872,154
263,2018-03-01 20:30:00,2873,150
263,2018-03-01 21:00:00,2874,203
263,2018-03-01 21:30:00,2875,225
263,2018-03-01 22:00:00,2876,160
263,2018-03-01 22:30:00,2877,134
263,2018-03-01 23:00:00,2878,118
263,2018-03-01 23:30:00,2879,81
263,2018-03-02 00:00:00,2880,69
263,2018-03-02 00:30:00,2881,51
263,2018-03-02 01:00:00,2882,47
263,2018-03-02 01:30:00,2883,26
263,2018-03-02 02:00:00,2884,23
263,2018-03-02 02:30:00,2885,22
263,2018-03-02 03:00:00,2886,15
263,2018-03-02 03:30:00,2887,23
263,2018-03-02 04:00:00,2888,16
263,2018-03-02 04:30:00,2889,26
263,2018-03-02 05:00:00,2890,27
263,2018-03-02 05:30:00,2891,69
263,2018-03-02 06:00:00,2892,87
263,2018-03-02 06:30:00,2893,186
263,2018-03-02 07:00:00,2894,224
263,2018-03-02 07:30:00,2895,193
263,2018-03-02 08:00:00,2896,206
263,2018-03-02 08:30:00,2897,202
263,2018-03-02 09:00:00,2898,200
263,2018-03-02 09:30:00,2899,186
263,2018-03-02 10:00:00,2900,159
263,2018-03-02 10:30:00,2901,127
263,2018-03-02 11:00:00,2902,127
263,2018-03-02 11:30:00,2903,164
263,2018-03-02 12:00:00,2904,154
263,2018-03-02 12:30:00,2905,158
263,2018-03-02 13:00:00,2906,137
263,2018-03-02 13:30:00,2907,149
263,2018-03-02 14:00:00,2908,135
263,2018-03-02 14:30:00,2909,215
263,2018-03-02 15:00:00,2910,167
263,2018-03-02 15:30:00,2911,144
263,2018-03-02 16:00:00,2912,174
263,2018-03-02 16:30:00,2913,153
263,2018-03-02 17:00:00,2914,156
263,2018-03-02 17:30:00,2915,209
263,2018-03-02 18:00:00,2916,201
263,2018-03-02 18:30:00,2917,195
263,2018-03-02 19:00:00,2918,183
263,2018-03-02 19:30:00,2919,149
263,2018-03-02 20:00:00,2920,135
263,2018-03-02 20:30:00,2921,150
263,2018-03-02 21:00:00,2922,122
263,2018-03-02 21:30:00,2923,127
263,2018-03-02 22:00:00,2924,141
263,2018-03-02 22:30:00,2925,131
263,2018-03-02 23:00:00,2926,124
263,2018-03-02 23:30:00,2927,126
263,2018-03-03 00:00:00,2928,98
263,2018-03-03 00:30:00,2929,100
263,2018-03-03 01:00:00,2930,93
263,2018-03-03 01:30:00,2931,70
263,2018-03-03 02:00:00,2932,62
263,2018-03-03 02:30:00,2933,37
263,2018-03-03 03:00:00,2934,52
263,2018-03-03 03:30:00,2935,38
263,2018-03-03 04:00:00,2936,31
263,2018-03-03 04:30:00,2937,15
263,2018-03-03 05:00:00,2938,16
263,2018-03-03 05:30:00,2939,26
263,2018-03-03 06:00:00,2940,42
263,2018-03-03 06:30:00,2941,54
263,2018-03-03 07:00:00,2942,58
263,2018-03-03 07:30:00,2943,77
263,2018-03-03 08:00:00,2944,85
263,2018-03-03 08:30:00,2945,160
263,2018-03-03 09:00:00,2946,136
263,2018-03-03 09:30:00,2947,191
263,2018-03-03 10:00:00,2948,195
263,2018-03-03 10:30:00,2949,198
263,2018-03-03 11:00:00,2950,148
263,2018-03-03 11:30:00,2951,194
263,2018-03-03 12:00:00,2952,216
263,2018-03-03 12:30:00,2953,223
263,2018-03-03 13:00:00,2954,232
263,2018-03-03 13:30:00,2955,192
263,2018-03-03 14:00:00,2956,185
263,2018-03-03 14:30:00,2957,162
263,2018-03-03 15:00:00,2958,172
263,2018-03-03 15:30:00,2959,179
263,2018-03-03 16:00:00,2960,177
263,2018-03-03 16:30:00,2961,184
263,2018-03-03 17:00:00,2962,165
263,2018-03-03 17:30:00,2963,177
263,2018-03-03 18:00:00,2964,258
263,2018-03-03 18:30:00,2965,261
263,2018-03-03 19:00:00,2966,248
263,2018-03-03 19:30:00,2967,206
263,2018-03-03 20:00:00,2968,209
263,2018-03-03 20:30:00,2969,195
263,2018-03-03 21:00:00,2970,161
263,2018-03-03 21:30:00,2971,181
263,2018-03-03 22:00:00,2972,179
263,2018-03-03 22:30:00,2973,204
263,2018-03-03 23:00:00,2974,190
263,2018-03-03 23:30:00,2975,154
263,2018-03-04 00:00:00,2976,145
263,2018-03-04 00:30:00,2977,155
263,2018-03-04 01:00:00,2978,134
263,2018-03-04 01:30:00,2979,108
263,2018-03-04 02:00:00,2980,105
263,2018-03-04 02:30:00,2981,78
263,2018-03-04 03:00:00,2982,75
263,2018-03-04 03:30:00,2983,67
263,2018-03-04 04:00:00,2984,36
263,2018-03-04 04:30:00,2985,26
263,2018-03-04 05:00:00,2986,24
263,2018-03-04 05:30:00,2987,20
263,2018-03-04 06:00:00,2988,24
263,2018-03-04 06:30:00,2989,46
263,2018-03-04 07:00:00,2990,41
263,2018-03-04 07:30:00,2991,54
263,2018-03-04 08:00:00,2992,86
263,2018-03-04 08:30:00,2993,105
263,2018-03-04 09:00:00,2994,118
263,2018-03-04 09:30:00,2995,148
263,2018-03-04 10:00:00,2996,165
263,2018-03-04 10:30:00,2997,178
263,2018-03-04 11:00:00,2998,204
263,2018-03-04 11:30:00,2999,197
263,2018-03-04 12:00:00,3000,198
263,2018-03-04 12:30:00,3001,231
263,2018-03-04 13:00:00,3002,213
263,2018-03-04 13:30:00,3003,196
263,2018-03-04 14:00:00,3004,173
263,2018-03-04 14:30:00,3005,160
263,2018-03-04 15:00:00,3006,153
263,2018-03-04 15:30:00,3007,173
263,2018-03-04 16:00:00,3008,188
263,2018-03-04 16:30:00,3009,168
263,2018-03-04 17:00:00,3010,188
263,2018-03-04 17:30:00,3011,156
263,2018-03-04 18:00:00,3012,170
263,2018-03-04 18:30:00,3013,160
263,2018-03-04 19:00:00,3014,180
263,2018-03-04 19:30:00,3015,152
263,2018-03-04 20:00:00,3016,110
263,2018-03-04 20:30:00,3017,112
263,2018-03-04 21:00:00,3018,92
263,2018-03-04 21:30:00,3019,78
263,2018-03-04 22:00:00,3020,93
263,2018-03-04 22:30:00,3021,73
263,2018-03-04 23:00:00,3022,57
263,2018-03-04 23:30:00,3023,61
263,2018-03-05 00:00:00,3024,84
263,2018-03-05 00:30:00,3025,39
263,2018-03-05 01:00:00,3026,22
263,2018-03-05 01:30:00,3027,27
263,2018-03-05 02:00:00,3028,6
263,2018-03-05 02:30:00,3029,12
263,2018-03-05 03:00:00,3030,6
263,2018-03-05 03:30:00,3031,20
263,2018-03-05 04:00:00,3032,16
263,2018-03-05 04:30:00,3033,19
263,2018-03-05 05:00:00,3034,26
263,2018-03-05 05:30:00,3035,75
263,2018-03-05 06:00:00,3036,75
263,2018-03-05 06:30:00,3037,168
263,2018-03-05 07:00:00,3038,193
263,2018-03-05 07:30:00,3039,178
263,2018-03-05 08:00:00,3040,204
263,2018-03-05 08:30:00,3041,193
263,2018-03-05 09:00:00,3042,180
263,2018-03-05 09:30:00,3043,153
263,2018-03-05 10:00:00,3044,137
263,2018-03-05 10:30:00,3045,153
263,2018-03-05 11:00:00,3046,123
263,2018-03-05 11:30:00,3047,126
263,2018-03-05 12:00:00,3048,110
263,2018-03-05 12:30:00,3049,120
263,2018-03-05 13:00:00,3050,116
263,2018-03-05 13:30:00,3051,116
263,2018-03-05 14:00:00,3052,102
263,2018-03-05 14:30:00,3053,108
263,2018-03-05 15:00:00,3054,160
263,2018-03-05 15:30:00,3055,134
263,2018-03-05 16:00:00,3056,147
263,2018-03-05 16:30:00,3057,137
263,2018-03-05 17:00:00,3058,146
263,2018-03-05 17:30:00,3059,136
263,2018-03-05 18:00:00,3060,185
263,2018-03-05 18:30:00,3061,144
263,2018-03-05 19:00:00,3062,140
263,2018-03-05 19:30:00,3063,143
263,2018-03-05 20:00:00,3064,122
263,2018-03-05 20:30:00,3065,101
263,2018-03-05 21:00:00,3066,89
263,2018-03-05 21:30:00,3067,89
263,2018-03-05 22:00:00,3068,95
263,2018-03-05 22:30:00,3069,82
263,2018-03-05 23:00:00,3070,68
263,2018-03-05 23:30:00,3071,45
263,2018-03-06 00:00:00,3072,32
263,2018-03-06 00:30:00,3073,24
263,2018-03-06 01:00:00,3074,14
