PULocationID,PUTimeDate,PUTimeBin,PUNum
024,2018-02-01 00:00:00,1488,12
024,2018-02-01 00:30:00,1489,3
024,2018-02-01 01:00:00,1490,8
024,2018-02-01 01:30:00,1491,11
024,2018-02-01 02:00:00,1492,1
024,2018-02-01 02:30:00,1493,4
024,2018-02-01 03:00:00,1494,1
024,2018-02-01 03:30:00,1495,3
024,2018-02-01 04:00:00,1496,4
024,2018-02-01 04:30:00,1497,4
024,2018-02-01 05:00:00,1498,2
024,2018-02-01 05:30:00,1499,7
024,2018-02-01 06:00:00,1500,14
024,2018-02-01 06:30:00,1501,20
024,2018-02-01 07:00:00,1502,30
024,2018-02-01 07:30:00,1503,43
024,2018-02-01 08:00:00,1504,51
024,2018-02-01 08:30:00,1505,41
024,2018-02-01 09:00:00,1506,25
024,2018-02-01 09:30:00,1507,20
024,2018-02-01 10:00:00,1508,16
024,2018-02-01 10:30:00,1509,19
024,2018-02-01 11:00:00,1510,16
024,2018-02-01 11:30:00,1511,17
024,2018-02-01 12:00:00,1512,8
024,2018-02-01 12:30:00,1513,25
024,2018-02-01 13:00:00,1514,23
024,2018-02-01 13:30:00,1515,23
024,2018-02-01 14:00:00,1516,19
024,2018-02-01 14:30:00,1517,26
024,2018-02-01 15:00:00,1518,18
024,2018-02-01 15:30:00,1519,35
024,2018-02-01 16:00:00,1520,12
024,2018-02-01 16:30:00,1521,16
024,2018-02-01 17:00:00,1522,30
024,2018-02-01 17:30:00,1523,39
024,2018-02-01 18:00:00,1524,28
024,2018-02-01 18:30:00,1525,35
024,2018-02-01 19:00:00,1526,29
024,2018-02-01 19:30:00,1527,17
024,2018-02-01 20:00:00,1528,12
024,2018-02-01 20:30:00,1529,11
024,2018-02-01 21:00:00,1530,11
024,2018-02-01 21:30:00,1531,14
024,2018-02-01 22:00:00,1532,20
024,2018-02-01 22:30:00,1533,12
024,2018-02-01 23:00:00,1534,20
024,2018-02-01 23:30:00,1535,22
024,2018-02-02 00:00:00,1536,16
024,2018-02-02 00:30:00,1537,9
024,2018-02-02 01:00:00,1538,5
024,2018-02-02 01:30:00,1539,10
024,2018-02-02 02:00:00,1540,7
024,2018-02-02 02:30:00,1541,8
024,2018-02-02 03:00:00,1542,4
024,2018-02-02 03:30:00,1543,5
024,2018-02-02 04:00:00,1544,4
024,2018-02-02 04:30:00,1545,3
024,2018-02-02 05:00:00,1546,2
024,2018-02-02 05:30:00,1547,7
024,2018-02-02 06:00:00,1548,7
024,2018-02-02 06:30:00,1549,22
