PULocationID,PUTimeDate,PUTimeBin,PUNum
161,2018-04-01 00:00:00,4320,107
161,2018-04-01 00:30:00,4321,94
161,2018-04-01 01:00:00,4322,64
161,2018-04-01 01:30:00,4323,36
161,2018-04-01 02:00:00,4324,30
161,2018-04-01 02:30:00,4325,37
161,2018-04-01 03:00:00,4326,26
161,2018-04-01 03:30:00,4327,18
161,2018-04-01 04:00:00,4328,24
161,2018-04-01 04:30:00,4329,25
161,2018-04-01 05:00:00,4330,17
161,2018-04-01 05:30:00,4331,17
161,2018-04-01 06:00:00,4332,13
161,2018-04-01 06:30:00,4333,28
161,2018-04-01 07:00:00,4334,37
161,2018-04-01 07:30:00,4335,50
161,2018-04-01 08:00:00,4336,74
161,2018-04-01 08:30:00,4337,81
161,2018-04-01 09:00:00,4338,75
161,2018-04-01 09:30:00,4339,129
161,2018-04-01 10:00:00,4340,113
161,2018-04-01 10:30:00,4341,169
161,2018-04-01 11:00:00,4342,158
161,2018-04-01 11:30:00,4343,225
161,2018-04-01 12:00:00,4344,218
161,2018-04-01 12:30:00,4345,264
161,2018-04-01 13:00:00,4346,266
161,2018-04-01 13:30:00,4347,253
161,2018-04-01 14:00:00,4348,264
161,2018-04-01 14:30:00,4349,352
161,2018-04-01 15:00:00,4350,334
161,2018-04-01 15:30:00,4351,264
161,2018-04-01 16:00:00,4352,291
161,2018-04-01 16:30:00,4353,289
161,2018-04-01 17:00:00,4354,258
161,2018-04-01 17:30:00,4355,252
161,2018-04-01 18:00:00,4356,226
161,2018-04-01 18:30:00,4357,258
161,2018-04-01 19:00:00,4358,226
161,2018-04-01 19:30:00,4359,206
161,2018-04-01 20:00:00,4360,164
161,2018-04-01 20:30:00,4361,148
161,2018-04-01 21:00:00,4362,193
161,2018-04-01 21:30:00,4363,158
161,2018-04-01 22:00:00,4364,118
161,2018-04-01 22:30:00,4365,124
161,2018-04-01 23:00:00,4366,102
161,2018-04-01 23:30:00,4367,92
161,2018-04-02 00:00:00,4368,42
161,2018-04-02 00:30:00,4369,38
161,2018-04-02 01:00:00,4370,19
161,2018-04-02 01:30:00,4371,12
161,2018-04-02 02:00:00,4372,22
161,2018-04-02 02:30:00,4373,9
161,2018-04-02 03:00:00,4374,16
161,2018-04-02 03:30:00,4375,13
161,2018-04-02 04:00:00,4376,5
161,2018-04-02 04:30:00,4377,6
161,2018-04-02 05:00:00,4378,12
