PULocationID,PUTimeDate,PUTimeBin,PUNum
237,2018-02-01 00:00:00,1488,63
237,2018-02-01 00:30:00,1489,42
237,2018-02-01 01:00:00,1490,30
237,2018-02-01 01:30:00,1491,18
237,2018-02-01 02:00:00,1492,14
237,2018-02-01 02:30:00,1493,18
237,2018-02-01 03:00:00,1494,5
237,2018-02-01 03:30:00,1495,5
237,2018-02-01 04:00:00,1496,5
237,2018-02-01 04:30:00,1497,13
237,2018-02-01 05:00:00,1498,33
237,2018-02-01 05:30:00,1499,57
237,2018-02-01 06:00:00,1500,65
237,2018-02-01 06:30:00,1501,162
237,2018-02-01 07:00:00,1502,260
237,2018-02-01 07:30:00,1503,449
237,2018-02-01 08:00:00,1504,444
237,2018-02-01 08:30:00,1505,494
237,2018-02-01 09:00:00,1506,381
237,2018-02-01 09:30:00,1507,370
237,2018-02-01 10:00:00,1508,330
237,2018-02-01 10:30:00,1509,373
237,2018-02-01 11:00:00,1510,330
237,2018-02-01 11:30:00,1511,414
237,2018-02-01 12:00:00,1512,394
237,2018-02-01 12:30:00,1513,420
237,2018-02-01 13:00:00,1514,400
237,2018-02-01 13:30:00,1515,413
237,2018-02-01 14:00:00,1516,447
237,2018-02-01 14:30:00,1517,492
237,2018-02-01 15:00:00,1518,544
237,2018-02-01 15:30:00,1519,459
237,2018-02-01 16:00:00,1520,450
237,2018-02-01 16:30:00,1521,445
237,2018-02-01 17:00:00,1522,499
237,2018-02-01 17:30:00,1523,511
237,2018-02-01 18:00:00,1524,488
237,2018-02-01 18:30:00,1525,556
237,2018-02-01 19:00:00,1526,499
237,2018-02-01 19:30:00,1527,415
237,2018-02-01 20:00:00,1528,381
237,2018-02-01 20:30:00,1529,366
237,2018-02-01 21:00:00,1530,285
237,2018-02-01 21:30:00,1531,305
237,2018-02-01 22:00:00,1532,345
237,2018-02-01 22:30:00,1533,246
237,2018-02-01 23:00:00,1534,234
237,2018-02-01 23:30:00,1535,166
237,2018-02-02 00:00:00,1536,106
237,2018-02-02 00:30:00,1537,76
237,2018-02-02 01:00:00,1538,58
237,2018-02-02 01:30:00,1539,34
237,2018-02-02 02:00:00,1540,19
237,2018-02-02 02:30:00,1541,13
237,2018-02-02 03:00:00,1542,8
237,2018-02-02 03:30:00,1543,12
237,2018-02-02 04:00:00,1544,12
237,2018-02-02 04:30:00,1545,16
237,2018-02-02 05:00:00,1546,24
237,2018-02-02 05:30:00,1547,55
237,2018-02-02 06:00:00,1548,74
237,2018-02-02 06:30:00,1549,151
237,2018-02-02 07:00:00,1550,229
237,2018-02-02 07:30:00,1551,441
237,2018-02-02 08:00:00,1552,445
237,2018-02-02 08:30:00,1553,484
237,2018-02-02 09:00:00,1554,440
237,2018-02-02 09:30:00,1555,359
237,2018-02-02 10:00:00,1556,374
237,2018-02-02 10:30:00,1557,417
237,2018-02-02 11:00:00,1558,393
237,2018-02-02 11:30:00,1559,452
237,2018-02-02 12:00:00,1560,481
237,2018-02-02 12:30:00,1561,469
237,2018-02-02 13:00:00,1562,479
237,2018-02-02 13:30:00,1563,470
237,2018-02-02 14:00:00,1564,558
237,2018-02-02 14:30:00,1565,554
237,2018-02-02 15:00:00,1566,524
237,2018-02-02 15:30:00,1567,522
237,2018-02-02 16:00:00,1568,444
237,2018-02-02 16:30:00,1569,434
237,2018-02-02 17:00:00,1570,494
237,2018-02-02 17:30:00,1571,532
237,2018-02-02 18:00:00,1572,543
237,2018-02-02 18:30:00,1573,512
237,2018-02-02 19:00:00,1574,462
237,2018-02-02 19:30:00,1575,397
237,2018-02-02 20:00:00,1576,316
237,2018-02-02 20:30:00,1577,334
