PULocationID,PUTimeDate,PUTimeBin,PUNum
148,2018-02-01 00:00:00,1488,122
148,2018-02-01 00:30:00,1489,95
148,2018-02-01 01:00:00,1490,77
148,2018-02-01 01:30:00,1491,56
148,2018-02-01 02:00:00,1492,61
148,2018-02-01 02:30:00,1493,53
148,2018-02-01 03:00:00,1494,53
148,2018-02-01 03:30:00,1495,28
148,2018-02-01 04:00:00,1496,25
148,2018-02-01 04:30:00,1497,10
148,2018-02-01 05:00:00,1498,9
148,2018-02-01 05:30:00,1499,15
148,2018-02-01 06:00:00,1500,12
148,2018-02-01 06:30:00,1501,26
148,2018-02-01 07:00:00,1502,26
148,2018-02-01 07:30:00,1503,39
148,2018-02-01 08:00:00,1504,38
148,2018-02-01 08:30:00,1505,43
148,2018-02-01 09:00:00,1506,29
148,2018-02-01 09:30:00,1507,47
148,2018-02-01 10:00:00,1508,34
148,2018-02-01 10:30:00,1509,32
148,2018-02-01 11:00:00,1510,29
148,2018-02-01 11:30:00,1511,31
148,2018-02-01 12:00:00,1512,25
148,2018-02-01 12:30:00,1513,28
148,2018-02-01 13:00:00,1514,24
148,2018-02-01 13:30:00,1515,36
148,2018-02-01 14:00:00,1516,25
148,2018-02-01 14:30:00,1517,32
148,2018-02-01 15:00:00,1518,36
148,2018-02-01 15:30:00,1519,21
148,2018-02-01 16:00:00,1520,29
148,2018-02-01 16:30:00,1521,33
148,2018-02-01 17:00:00,1522,35
148,2018-02-01 17:30:00,1523,20
148,2018-02-01 18:00:00,1524,47
148,2018-02-01 18:30:00,1525,70
148,2018-02-01 19:00:00,1526,67
148,2018-02-01 19:30:00,1527,60
148,2018-02-01 20:00:00,1528,86
148,2018-02-01 20:30:00,1529,87
148,2018-02-01 21:00:00,1530,142
148,2018-02-01 21:30:00,1531,162
148,2018-02-01 22:00:00,1532,191
148,2018-02-01 22:30:00,1533,188
148,2018-02-01 23:00:00,1534,192
148,2018-02-01 23:30:00,1535,150
148,2018-02-02 00:00:00,1536,200
148,2018-02-02 00:30:00,1537,171
148,2018-02-02 01:00:00,1538,161
148,2018-02-02 01:30:00,1539,136
148,2018-02-02 02:00:00,1540,108
148,2018-02-02 02:30:00,1541,110
148,2018-02-02 03:00:00,1542,59
148,2018-02-02 03:30:00,1543,58
148,2018-02-02 04:00:00,1544,57
148,2018-02-02 04:30:00,1545,28
148,2018-02-02 05:00:00,1546,9
148,2018-02-02 05:30:00,1547,11
148,2018-02-02 06:00:00,1548,17
148,2018-02-02 06:30:00,1549,23
148,2018-02-02 07:00:00,1550,18
148,2018-02-02 07:30:00,1551,40
148,2018-02-02 08:00:00,1552,33
148,2018-02-02 08:30:00,1553,55
148,2018-02-02 09:00:00,1554,42
