PULocationID,PUTimeDate,PUTimeBin,PUNum
209,2018-03-01 00:00:00,2832,11
209,2018-03-01 00:30:00,2833,9
209,2018-03-01 01:00:00,2834,5
209,2018-03-01 01:30:00,2835,4
209,2018-03-01 02:00:00,2836,2
209,2018-03-01 02:30:00,2837,3
209,2018-03-01 03:00:00,2838,2
209,2018-03-01 03:30:00,2839,1
209,2018-03-01 04:00:00,2840,1
209,2018-03-01 04:30:00,2841,2
209,2018-03-01 05:00:00,2842,2
209,2018-03-01 05:30:00,2843,1
209,2018-03-01 06:00:00,2844,3
209,2018-03-01 06:30:00,2845,5
209,2018-03-01 07:00:00,2846,10
209,2018-03-01 07:30:00,2847,13
209,2018-03-01 08:00:00,2848,22
209,2018-03-01 08:30:00,2849,11
209,2018-03-01 09:00:00,2850,16
209,2018-03-01 09:30:00,2851,10
209,2018-03-01 10:00:00,2852,12
209,2018-03-01 10:30:00,2853,4
209,2018-03-01 11:00:00,2854,15
209,2018-03-01 11:30:00,2855,12
209,2018-03-01 12:00:00,2856,23
209,2018-03-01 12:30:00,2857,20
209,2018-03-01 13:00:00,2858,8
209,2018-03-01 13:30:00,2859,9
209,2018-03-01 14:00:00,2860,11
209,2018-03-01 14:30:00,2861,9
209,2018-03-01 15:00:00,2862,11
209,2018-03-01 15:30:00,2863,13
209,2018-03-01 16:00:00,2864,14
209,2018-03-01 16:30:00,2865,20
209,2018-03-01 17:00:00,2866,13
209,2018-03-01 17:30:00,2867,18
209,2018-03-01 18:00:00,2868,28
209,2018-03-01 18:30:00,2869,22
209,2018-03-01 19:00:00,2870,20
209,2018-03-01 19:30:00,2871,20
209,2018-03-01 20:00:00,2872,19
209,2018-03-01 20:30:00,2873,18
209,2018-03-01 21:00:00,2874,30
209,2018-03-01 21:30:00,2875,33
209,2018-03-01 22:00:00,2876,26
209,2018-03-01 22:30:00,2877,22
209,2018-03-01 23:00:00,2878,18
209,2018-03-01 23:30:00,2879,12
209,2018-03-02 00:00:00,2880,8
209,2018-03-02 00:30:00,2881,4
209,2018-03-02 01:00:00,2882,7
209,2018-03-02 01:30:00,2883,6
209,2018-03-02 02:00:00,2884,3
